1.957037	5.479704	
5.898419	8.756604	
8.802117	10.950306	 
11.259791	12.907344	
13.016574	14.664126	
14.782458	16.338986	
16.338986	18.787558	
19.024223	20.999465	
21.108695	22.373943	
22.501378	24.649567	
24.777002	26.160582	
26.306222	27.990185	
28.163132	31.257982	
31.676697	34.125269	
34.270909	38.276008	
38.512673	42.308415	
42.608798	43.883148	
44.056095	46.204285	
46.450053	49.881695	
50.127462	51.474632	
51.847834	55.152042	
55.233964	56.062291	
56.535621	59.466626	
59.612266	60.740976	
60.850206	62.251991	
62.452246	63.954158	
64.190823	65.264918	
65.428763	67.731695	
68.022975	71.136030	
71.572950	74.558570	
74.904464	77.962904	
78.254184	81.831466	
82.140951	83.278764	
83.570044	88.203216	
88.439881	91.552935	
91.789600	94.447530	
94.665990	96.586617	
96.823282	99.563134	
99.863517	103.914129	
106.444624	109.038836	
109.321013	111.860611	
112.142788	115.419688	
115.638148	118.114027	
118.423512	122.301177	
122.492329	126.160636	
126.388199	128.763951	
129.027924	131.285343	
131.603931	135.299546	
135.563518	138.840418	
139.104390	141.507450	
142.226547	145.494344	  
145.794727	148.944192	
149.244574	153.504544	
153.695696	156.799648	
157.100031	160.622698	
160.868465	163.708445	
163.926905	166.120607	
166.384580	168.569179	
168.742127	170.453397	
170.653652	171.955309	
172.829149	174.777084	
175.013749	177.289374	
177.444116	180.721016	
181.003193	185.763800	
185.891235	190.934020	   
191.225300	194.438482	
194.647839	198.407171	
198.625631	201.401893	
201.401893	204.578666	
204.851741	209.220940	
209.457605	213.699370	
214.045265	216.794219	
218.596514	221.172521	
221.445596	223.084046	
223.284301	227.007223	
227.243888	230.684633	
231.130655	233.916020	
234.198197	237.311252	
237.602532	240.005592	
240.260462	242.499677	
242.727239	245.694654	
245.940421	248.498223	
248.671171	250.937693	
251.238076	253.395368	
253.550110	256.044195	
257.609825	260.877622	
261.196210	264.036189	
264.309264	268.196031	
268.505516	272.583436	
272.892921	276.898020	
277.143788	279.510438	 
279.910948	283.415410	
284.389377	286.428337	
286.610387	289.778056	
290.014721	294.065333	
295.503528	300.127598	
300.437083	303.085910	
303.377190	306.408322	
307.810107	310.094834	
310.158552	311.660464	
311.888027	313.981601	
314.245574	316.366456	
316.694146	319.952841	
320.198608	323.812300	
324.094478	325.432545	
325.796645	329.464952	
329.756232	332.013652	
332.268522	334.170944	
334.580557	338.403606	
339.168216	343.191521	
343.364468	344.748048	
345.002918	348.325330	
348.616610	352.366840	
352.703632	355.561817	
355.834892	357.582572	
357.864749	361.651389	
361.969976	364.900981	
365.201363	367.740961	
368.059548	370.799400	
371.090680	373.229768	
373.448227	375.514495	
375.869492	378.163322	
378.354474	380.721124	
380.830354	382.969441	
383.624821	387.857483	
388.130558	391.926301	
392.153863	395.776658	
396.067938	400.537265	
400.810340	402.457892	
402.913017	406.299146	
406.836194	409.157331	
409.403099	413.481018	
413.672171	416.757918	
416.994583	419.006235	  
420.426225	423.957995	
424.167352	425.632854	
425.796699	428.290784	
428.518347	432.933059	
433.224339	435.099453	
435.363426	438.949810	
439.268398	441.225435	
441.598638	444.939255	
445.175920	449.253839	
449.663452	451.238184	
451.465747	454.569699	
454.833671	458.392748	
458.593003	459.657996	
459.876456	461.141703	
461.442086	464.445910	
464.655268	468.369087	
468.514727	470.062152	
470.371637	472.883927	
473.175207	475.387114	
475.905957	479.920159	
